Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre;Ano de Referência;CNPJ_Fundo;Nome_Fundo
Fundo;01.636.325/0001-28;2024-12-31;1;2025-02-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO;1997-01-01;INVESTIDOR QUALIFICADO;BRPMOVCTF008;234900.0;Não;Não;Sim;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM;1636325000128;Praia de Botafogo;501;Torre Corcovado, 5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21)3262-9600;;;https://www.btgpactual.com;ol-reguladores@btgpactual.com;2024-12-31;2024;;
Fundo;01.657.856/0001-05;2024-03-31;1;2024-05-13;SCP FUNDO DE INVESTIMENTO IMOBILIÁRIO;1996-10-31;INVESTIDORES EM GERAL;BRSCPFCT003;4200000.0;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;1657856000105;AVENIDA DAS NAÇÕES UNIDAS;11857;CONJ. 111;BROOKLIN PAULISTA;SÃO PAULO;SP;04578-908;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br;2024-03-31;2024;;
Fundo;01.657.856/0001-05;2024-06-30;1;2024-08-13;SCP FUNDO DE INVESTIMENTO IMOBILIÁRIO;1996-10-31;INVESTIDORES EM GERAL;BRSCPFCT003;4200000.0;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;1657856000105;AVENIDA DAS NAÇÕES UNIDAS;11857;CONJ. 111;BROOKLIN PAULISTA;SÃO PAULO;SP;04578-908;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br;2024-06-30;2024;;
Fundo;01.657.856/0001-05;2024-09-30;1;2024-11-11;SCP FUNDO DE INVESTIMENTO IMOBILIÁRIO;1996-10-31;INVESTIDORES EM GERAL;BRSCPFCT003;4200000.0;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;1657856000105;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br;2024-09-30;2024;;
Fundo;01.657.856/0001-05;2024-12-31;1;2025-02-13;SCP FUNDO DE INVESTIMENTO IMOBILIÁRIO;1996-10-31;INVESTIDORES EM GERAL;BRSCPFCT003;4200000.0;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;1657856000105;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br;2024-12-31;2024;;
Fundo;01.964.775/0001-40;2024-03-31;1;2024-04-10;FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES;2005-11-03;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRGEOGCTF005;12583000.0;Sim;Não;Não;;;;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BCV - BANCO DE CREDITO E VAREJO S/A;1964775000140;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK;1830;10° ANDAR;VILA NOVA CONCEIÇÃO;SÃO PAULO;SP;04543-000;11 980418957;;;N/C;rodrigo.rosario@bancobmg.com.br;2024-03-31;2024;;
Fundo;01.964.775/0001-40;2024-06-30;1;2024-07-10;FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES;2005-11-03;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRGEOGCTF005;12583000.0;Sim;Não;Não;;;;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BCV - BANCO DE CREDITO E VAREJO S/A;1964775000140;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK;1830;10° ANDAR;VILA NOVA CONCEIÇÃO;SÃO PAULO;SP;04543-000;11 980418957;;;N/C;rodrigo.rosario@bancobmg.com.br;2024-06-30;2024;;
Fundo;01.964.775/0001-40;2024-09-30;1;2024-10-09;FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES;2005-11-03;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRGEOGCTF005;12583000.0;Sim;Não;Não;;;;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BCV - BANCO DE CREDITO E VAREJO S/A;1964775000140;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK;1830;10° ANDAR;VILA NOVA CONCEIÇÃO;SÃO PAULO;SP;04543-000;11 980418957;;;N/C;rodrigo.rosario@bancobmg.com.br;2024-09-30;2024;;
Fundo;01.964.775/0001-40;2024-12-31;1;2025-01-10;FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES;2005-11-03;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRGEOGCTF005;12583000.0;Sim;Não;Não;;;;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BCV - BANCO DE CREDITO E VAREJO S/A;1964775000140;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK;1830;10° ANDAR;VILA NOVA CONCEIÇÃO;SÃO PAULO;SP;04543-000;11 980418957;;;N/C;rodrigo.rosario@bancobmg.com.br;2024-12-31;2024;;
Fundo;02.027.437/0001-44;2024-03-31;1;2024-05-09;FUNDO BRASÍLIO MACHADO DE INVESTIMENTO IMOBILIÁRIO;1997-07-10;INVESTIDORES EM GERAL;BRBMIICTF007;145000.0;Não;Não;Sim;Desenvolvimento para Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;2027437000144;Avenida Chedid Jafet;222;Conjunto 32 - Bloco B;Vila Olímpia;São Paulo;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-03-31;2024;;
Fundo;02.027.437/0001-44;2024-06-30;3;2024-08-12;FUNDO BRASÍLIO MACHADO DE INVESTIMENTO IMOBILIÁRIO;1997-07-10;INVESTIDORES EM GERAL;BRBMIICTF007;148200.0;Não;Não;Sim;Desenvolvimento para Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;2027437000144;Avenida Chedid Jafet;222;Conjunto 32 - Bloco B;Vila Olímpia;São Paulo;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-06-30;2024;;
Fundo;02.027.437/0001-44;2024-09-30;1;2024-11-14;FUNDO BRASÍLIO MACHADO DE INVESTIMENTO IMOBILIÁRIO;1997-07-10;INVESTIDORES EM GERAL;BRBMIICTF007;149800.0;Não;Não;Sim;Desenvolvimento para Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;2027437000144;Avenida Chedid Jafet;222;Conjunto 32 - Bloco B;Vila Olímpia;São Paulo;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-09-30;2024;;
Fundo;02.027.437/0001-44;2024-12-31;1;2025-02-14;FUNDO BRASÍLIO MACHADO DE INVESTIMENTO IMOBILIÁRIO;1998-03-11;INVESTIDOR PROFISSIONAL;BRBMIICTF007;150600.0;Não;Não;Não;;;;Indeterminado;;31/12;Não;Sim;Não;Sim;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;2027437000144;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;05425-020;11 3030-7300;;;www.vortx.com.br;regulatorio.funds@vortx.com.br;2024-12-31;2024;;
Fundo;02.508.235/0001-14;2024-03-31;1;2024-05-15;LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL;1998-06-10;INVESTIDORES EM GERAL;BRLGVTCTF016;17100.0;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;2508235000114;AVENIDA CHEDID JAFET;222;Conjunto 32 - Bloco B;VILA OLÍMPIA;SÃO PAULO;SP;04551065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-03-31;2024;;
Fundo;02.508.235/0001-14;2024-06-30;1;2024-08-15;LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL;1998-06-10;INVESTIDORES EM GERAL;BRLGVTCTF016;17100.0;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;2508235000114;AVENIDA CHEDID JAFET;222;Conjunto 32 - Bloco B;VILA OLÍMPIA;SÃO PAULO;SP;04551065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-06-30;2024;;
Fundo;02.508.235/0001-14;2024-09-30;1;2024-11-13;LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL;1998-06-10;INVESTIDORES EM GERAL;BRLGVTCTF016;17100.0;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;2508235000114;AVENIDA CHEDID JAFET;222;Conjunto 32 - Bloco B;VILA OLÍMPIA;SÃO PAULO;SP;04551065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-09-30;2024;;
Fundo;02.508.235/0001-14;2024-12-31;1;2025-02-14;LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL;1998-06-10;INVESTIDORES EM GERAL;BRLGVTCTF016;17100.0;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;2508235000114;AVENIDA CHEDID JAFET;222;Conjunto 32 - Bloco B;VILA OLÍMPIA;SÃO PAULO;SP;04551065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-12-31;2024;;
Fundo;03.251.720/0001-18;2024-03-31;1;2024-05-14;FII PROJ AGUA BRANCA;2023-12-29;INVESTIDORES EM GERAL;BRFPABCTF011;750000.0;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-03-31;2024;;
Fundo;03.251.720/0001-18;2024-06-30;1;2024-08-13;FII PROJ AGUA BRANCA;2023-12-29;INVESTIDORES EM GERAL;BRFPABCTF011;750000.0;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-06-30;2024;;
Fundo;03.251.720/0001-18;2024-09-30;1;2024-11-18;FII PROJ AGUA BRANCA;2023-12-29;INVESTIDORES EM GERAL;BRFPABCTF011;750000.0;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-09-30;2024;;
Fundo;03.251.720/0001-18;2024-12-31;1;2025-02-14;FII PROJ AGUA BRANCA;2023-12-29;INVESTIDORES EM GERAL;BRFPABCTF011;750000.0;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-12-31;2024;;
Fundo;03.507.519/0001-59;2024-03-31;1;2024-05-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP. PÁTIO HIGIENÓPOLIS;1999-10-15;INVESTIDORES EM GERAL;BRSHPHCTF008;608950.0;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;3507519000159;AVENIDA CHEDID JAFET;222;Conjunto 32 - Bloco B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;11 3509-6600;11 3509-6600;11 3509-6600;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-03-31;2024;;
Fundo;03.507.519/0001-59;2024-06-30;1;2024-08-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP. PÁTIO HIGIENÓPOLIS;1999-10-15;INVESTIDORES EM GERAL;BRSHPHCTF008;608950.0;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;3507519000159;AVENIDA CHEDID JAFET;222;Conjunto 32 - Bloco B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-06-30;2024;;
Fundo;03.507.519/0001-59;2024-09-30;1;2024-11-18;FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP. PÁTIO HIGIENÓPOLIS;1999-10-15;INVESTIDORES EM GERAL;BRSHPHCTF008;608950.0;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;3507519000159;AVENIDA CHEDID JAFET;222;Conjunto 32 - Bloco B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-09-30;2024;;
Fundo;03.507.519/0001-59;2024-12-31;1;2025-02-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP. PÁTIO HIGIENÓPOLIS;1999-10-15;INVESTIDORES EM GERAL;BRSHPHCTF008;608950.0;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;3507519000159;AVENIDA CHEDID JAFET;222;Conjunto 32 - Bloco B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-12-31;2024;;
Fundo;03.683.056/0001-86;2024-03-31;1;2024-05-15;FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA;2000-01-12;INVESTIDORES EM GERAL;BRRCRBCTF000;3690695.0;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;3683056000186;AVENIDA CHEDID JAFET;222;Conjunto 32 - Bloco B;VILA OLÍMPIA;SÃO PAULO;SP;04551065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-03-31;2024;;
Fundo;03.683.056/0001-86;2024-06-30;1;2024-08-14;FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA;2000-01-12;INVESTIDORES EM GERAL;BRRCRBCTF000;3690695.0;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;3683056000186;AVENIDA CHEDID JAFET;222;Conjunto 32 - Bloco B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-06-30;2024;;
Fundo;03.683.056/0001-86;2024-09-30;1;2024-11-14;FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA;2000-01-12;INVESTIDORES EM GERAL;BRRCRBCTF000;3690695.0;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;3683056000186;AVENIDA CHEDID JAFET;222;Conjunto 32 - Bloco B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-09-30;2024;;
Fundo;03.683.056/0001-86;2024-12-31;1;2025-02-14;FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA;2000-01-12;INVESTIDORES EM GERAL;BRRCRBCTF000;3690695.0;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;3683056000186;AVENIDA CHEDID JAFET;222;Conjunto 32 - Bloco B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-12-31;2024;;
Fundo;03.855.441/0001-63;2024-03-31;1;2024-05-07;FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA;2000-05-02;INVESTIDORES EM GERAL;0;144210661.0;Não;Não;Não;Desenvolvimento para Renda;Logística;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;3855441000163;AVENIDA CHEDID JAFET;222;Conjunto 32 - Bloco B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-03-31;2024;;
Fundo;03.855.441/0001-63;2024-06-30;1;2024-08-12;FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA;2000-05-02;INVESTIDOR QUALIFICADO;;144210661.0;Não;Não;Não;Desenvolvimento para Renda;Logística;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;3855441000163;Avenida Chedid Jafet;222;Conjunto 32 Bloco B;Vila Olímpia;São Paulo;SP;04551065;11 3509 6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-06-30;2024;;
Fundo;03.855.441/0001-63;2024-09-30;1;2024-10-23;FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA;2000-05-02;INVESTIDOR QUALIFICADO;;144210661.0;Não;Não;Não;Desenvolvimento para Renda;Logística;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;3855441000163;Avenida Chedid Jafet;222;Conjunto 32 Bloco B;Vila Olímpia;São Paulo;SP;04551065;11 3509 6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-09-30;2024;;
Fundo;03.855.441/0001-63;2024-12-31;1;2025-01-16;FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA;2000-05-02;INVESTIDOR QUALIFICADO;;144210661.0;Não;Não;Não;Desenvolvimento para Renda;Logística;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;3855441000163;Avenida Chedid Jafet;222;Conjunto 32 Bloco B;Vila Olímpia;São Paulo;SP;04551-065;11 3509 6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2024-12-31;2024;;
Fundo;04.066.582/0001-60;2024-03-31;1;2024-05-15;FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA;2000-10-03;INVESTIDORES EM GERAL;BRHCRICTF006;200000.0;Não;Não;Não;Renda;Hospital;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-03-31;2024;;
Fundo;04.066.582/0001-60;2024-06-30;1;2024-08-13;FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA;2000-10-03;INVESTIDORES EM GERAL;BRHCRICTF006;200000.0;Não;Não;Não;Renda;Hospital;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-06-30;2024;;
Fundo;04.066.582/0001-60;2024-09-30;1;2024-11-14;FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA;2000-10-03;INVESTIDORES EM GERAL;BRHCRICTF006;200000.0;Não;Não;Não;Renda;Hospital;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-09-30;2024;;
Classe;04.066.582/0001-60;2024-12-31;1;2025-02-11;FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA;2000-10-03;INVESTIDORES EM GERAL;BRHCRICTF006;200000.0;Não;Não;Não;Renda;Hospital;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2024-12-31;2024;;
Fundo;04.141.645/0001-03;2024-03-31;1;2024-05-13;FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA;2000-08-29;INVESTIDORES EM GERAL;BRFLMACTF009;1380670.0;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;4141645000103;AVENIDA DAS NAÇÕES UNIDAS;11857;CONJ. 111;BROOKLIN PAULISTA;SÃO PAULO;SP;04578-908;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br;2024-03-31;2024;;
Fundo;04.141.645/0001-03;2024-06-30;1;2024-08-12;FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA;2000-08-29;INVESTIDORES EM GERAL;BRFLMACTF009;1380670.0;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;4141645000103;AVENIDA DAS NAÇÕES UNIDAS;11857;CONJ. 111;BROOKLIN PAULISTA;SÃO PAULO;SP;04578-908;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br;2024-06-30;2024;;
Fundo;04.141.645/0001-03;2024-09-30;1;2024-11-11;FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA;2000-08-29;INVESTIDORES EM GERAL;BRFLMACTF009;1380670.0;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;4141645000103;RUA SURUBIN;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br;2024-09-30;2024;;
Fundo;04.141.645/0001-03;2024-12-31;1;2025-02-12;FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA;2000-08-29;INVESTIDORES EM GERAL;BRFLMACTF009;1380670.0;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;4141645000103;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br;2024-12-31;2024;;
Fundo;04.644.612/0001-78;2024-03-28;1;2024-04-10;STARK FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2021-09-13;INVESTIDOR PROFISSIONAL;BROLMPCTF009;1345265.77987406;Sim;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RJI CORRETORA VALORES MOBILIARIOS LTDA;4644612000178;AVENIDA RIO BRANCO;138;4 ANDAR;CENTRO;RIO DE JANEIRO;RJ;20040-002;21 3500-4514;;;WWW.RJICV.COM.BR;controladoria.fundos@rjicv.com.br;2024-03-28;2024;;
Fundo;04.644.612/0001-78;2024-06-28;1;2024-08-02;STARK FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2021-09-13;INVESTIDOR PROFISSIONAL;BROLMPCTF009;1345265.77987406;Sim;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RJI CTVM LTDA;4644612000178;AVENIDA RIO BRANCO;138;4º ANDAR - SALA 402;CENTRO;RIO DE JANEIRO;RJ;20040-002;21 3500-4514;;;www.rjicv.com.br;controladoria.fundos@rjicv.com.br;2024-06-28;2024;;
Fundo;04.644.612/0001-78;2024-09-30;2;2025-01-23;STARK FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2021-09-13;INVESTIDOR PROFISSIONAL;BROLMPCTF009;1345265.78;Sim;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RJI CTVM LTDA;4644612000178;AVENIDA RIO BRANCO;138;4º ANDAR - SALA 402;CENTRO;RIO DE JANEIRO;RJ;20040-002;21 3500-4514;;;www.rjicv.com.br;controladoria.fundos@rjicv.com.br;2024-09-30;2024;;
